Year,Title,Author,Keywords,Journal,Citations,Abstract
2021,华南农业大学农林经济管理学科简介,,,管理世界,0,"<正>一、学科概况华南农业大学农林经济管理学科历史悠久,积淀深厚。最早源于1910年广东农业教员讲习所开设""农业理财学课程"",1984年获批硕士学位授权点,1993年获批农业经济管理博士学位授权点,2003年获批农林经济管理一级学科博士学位授权点。本学科在温思美、罗必良等杰出学者的带领下不断发展壮大,现拥有专任教授54人,其中国家级人才2人、省级人才7人。农林经济管理学科2001年和2007年相继被遴选为国家重点学科。农林经济管理专业2019年入选国家级一流本科专业建设点。"
2021,中国共产党百年土地制度变迁的“历史逻辑、理论逻辑和实践逻辑”,严金明;郭栋林;夏方舟,土地制度变迁;历史逻辑;理论逻辑;实践逻辑,管理世界,0,"土地制度是国家的基础性制度,党的土地制度百年变迁体现了中国特色社会主义的精神实质、基本原则和科学内涵。基于历史逻辑、理论逻辑和实践逻辑""三个逻辑相统一""的分析框架,本文梳理总结了百年来党的土地制度在不同历史时期""以革命为主线""""以公平为目标""""以效率为优先""""以全面深化改革为战略""的历史逻辑,分析了百年土地制度变迁的理论源泉——马克思主义,探讨了直接指导中国土地制度变迁的基本理论""毛泽东思想""""邓小平理论""和""习近平新时代中国特色社会主义思想"",从而以史为鉴、以理为纲,探讨提出了""坚持社会主义公有制""""以人民为中心""""推进土地要素市场化改革""""推进国土空间治理体系和治理能力现代化""的实践逻辑,为未来土地制度全面深化改革提供参考。"
2021,我国就业扶贫的现实基础、理论逻辑与实践经验,平卫英;罗良清;张波,就业扶贫;精准扶贫;历史演进;理论逻辑;经验成果,管理世界,0,"中华人民共和国成立以来,我国减贫事业取得巨大成就,完成了消除绝对贫困的艰巨任务。就业扶贫作为最直接最有效并能激活贫困人口内生动力的脱贫方式,在我国减贫实践中发挥了重要作用。站在""两个一百年""奋斗目标的历史交汇点,梳理中华人民共和国成立以来我国就业扶贫实践历程,具有重要的历史意义和现实意义。本文从历史演进视角出发,将中华人民共和国成立以来我国就业扶贫实践历程划分为""统包统配""""就地转移""""东西部劳务协作""""精准对接、稳定就业""4个阶段,并进一步分析就业扶贫政策创新完善所基于的现实基础和背后的理论逻辑。最后,梳理总结我国就业扶贫政策体系形成以及实施过程中的实践经验。本文的研究为乡村振兴阶段就业帮扶战略调整及其他国家和地区探索适合的就业减贫之路提供了有益参考。"
2021,城市如何吸引高技能人才?——基于教育制度改革的视角,王春超;叶蓓,高技能人才;人才流动;劳动力技能结构;十二年免费教育制度;政策改革,经济研究,0,"本文探索中国各城市吸引高技能人才的有效制度安排。本文的理论分析认为,人口流入城市的行为以家庭为基本决策单元,同时取决于货币化经济收益和非货币化城市公共服务水平,父母对城市公共教育扩张和子女接受公共教育机会的考虑是流动人口,尤其是高技能人口迁入城市的关键决定因素。研究发现,十二年免费教育政策对各地区人才具有显著的吸引作用,也有助于改善政策实施地的劳动力技能结构。同时,城市教育政策改革对人口迁移决策的影响效应随人群受益程度的不同而有显著差异:随迁子女、学龄随迁子女数量越多,效应越强;因学龄随迁子女年龄差异而导致的当下、预期未来获益程度越强,效应越强。本项研究可为各地区制定吸引人才的有效政策提供参考。"
2021,财政分权、地方政府行为与企业杠杆率分化,谭小芬;张文婧,财政分权;杠杆率;地方政府行为;挤出效应;财政金融化,经济研究,0,"基于1998—2013年中国规模以上工业企业数据,本文考察了财政分权对企业杠杆率的异质性影响。结果发现,地方财政分权程度越高,平均而言当地企业杠杆率水平越低。财政分权对国有企业杠杆率的影响表现为挤入效应,而对非国有企业则表现为挤出效应。背后的机制在于,财政分权下地方政府通过直接或间接影响当地金融机构和企业部门的资源配置,改变了企业的外部融资环境,造成国企和民企在融资能力上的差异。企业与地方政府政治联系越密切或者信贷约束程度越低,财政分权对其杠杆率的挤出效应就会越小。本文认为,企业杠杆率的结构性失衡是财政风险金融化的微观表现,应以结构性去杠杆为基本思路,针对不同部门分类施策,同时规范中央与地方财税关系、深化金融体系改革、加强金融统一监管、强化地方政府激励约束机制和完善企业治理结构,为稳定宏观杠杆率、防范化解金融风险、促进财政政策与货币政策协调提供制度保障。"
2021,社会保险缴费基数改革的经济效应,杜鹏程;徐舒;张冰,社保负担;缴费基数下限;减税降费,经济研究,0,"本文基于2019年中国企业社保缴费基数核定方案改革的背景,考察了社保缴费基数下限负担对企业生产要素投入和产出水平的影响。研究发现,社保缴费基数下限负担每降低10%,企业的劳动需求将增加1.29%、资本投入将增加1.45%,同时产出水平将提高4.51%,且这一促进效应在低劳动技能型企业、劳动密集型企业和参保率较高地区上更为明显。此外,针对本次社保缴费基数核定制度改革的简单推断表明,降低社保缴费基数下限负担更有助于进一步释放西部和东南部沿海地区的制造业劳动力需求和提升制造业企业的产出水平。本文基于估计结果推断了企业社保缴费基数下降的经济效应,所得结论对""减税降费""激发市场活力、引导生产资源的优化配置和支持实体经济高质量发展具有重要的理论参考价值和政策借鉴意义。"
2021,税收优惠、租金分享与公司内部收入不平等,张克中;何凡;黄永颖;崔小勇,税收优惠;公司内部收入不平等;租金分享;固定资产加速折旧,经济研究,0,"本文利用2014年固定资产加速折旧政策对公司税负的冲击,采用双重差分法考察了公司税收优惠对其内部收入不平等的影响及其机制。研究结果显示:公司税收优惠显著增加了管理层平均工资,但普通员工平均工资未显著增加,从而扩大了公司内部收入不平等。机制检验发现,加速折旧政策带来的税收优惠通过促进企业资本投资显著提高了企业生产率和经营业绩,从而增加了员工能够与企业分享的租金,但与普通员工相比,管理层的租金分享程度更高。异质性分析结果显示,税收优惠对资产结构偏长期、规模较小和民营公司的内部收入不平等影响更大,但员工议价能力能够有效抑制税收优惠对公司内部收入不平等的影响。本文研究结论为我国利用公司税调节收入分配,促进社会公平提供了新的启发。"
2021,行业间要素错配、对外贸易与中国实际GDP变动,杨曦;徐扬,行业间要素错配;国际贸易;实际GDP;效应估算;量化贸易模型,经济研究,0,"本文在开放经济视角下考察国内行业间要素错配与国际贸易成本变动对中国经济的影响。理论机制分析表明,生产要素错配通过贸易比例、产值结构和要素价格渠道作用于实际GDP变动。结合2000—2014年跨国跨行业要素报酬与产品贸易数据,本文估算结果显示:(1)中国的行业间劳动力错配状况有所改善。对应于这一改善,中国实际GDP年均增长率提高0.47%。若2014年劳动力错配参数降至高收入国家的均值水平,则中国实际GDP年均增速将提高0.81%。(2)行业间要素配置效率提升与贸易自由化对实际GDP的影响存在互补效应。若同时考虑上述期间劳动力错配状况改善和贸易成本下降的影响,则中国实际GDP年均增速将提高1.07%。(3)行业间要素配置效率提升有助于减弱国际贸易不利冲击的负面影响。以中美贸易摩擦为例,虽然上述冲击使得中国实际GDP下降0.37%—0.60%,但是通过改善行业间劳动力错配状况,中国实际GDP仍将增加1.25%—3.50%。(4)跨国分工和行业间价值链机制放大了贸易自由化与劳动力配置效率提升对实际GDP的促进作用,而资本等生产要素的错配则会抑制二者对实际GDP的促进作用。本文基于跨国数据的对比分析和效应估算揭示了要素市场化配置改革对提高中国经济增长潜力的重要意义,并在外贸不利背景下为政府实现高质量发展提供了研究参考。"
2021,跨境电商与中国出口新增长——基于信息成本和规模经济的双重视角,马述忠;房超,跨境电商;出口增长;二元边际;信息成本;规模经济,经济研究,0,"跨境电商作为一种贸易新业态,正广泛而深刻地影响全球贸易格局,中国跨境电商产业的发展在世界范围内处于领先地位。本文使用双重差分法定量分析中国跨境电商产业政策对出口的总体性和结构性影响,并探讨其中的作用机制。研究表明,2012年后各项跨境电商产业政策的实施使得中国相关类别出口增长约4%—9%。通过对贸易流的结构性分解,发现跨境电商产业政策能够促进出口沿着扩展边际和集约边际实现增长,对扩展边际的作用更加显著,对集约边际的作用略显滞后。进一步的作用机制分析发现,跨境电商的发展,一方面降低信息成本,促进出口在扩展边际上的增长;另一方面强化规模经济,促进出口在集约边际上的增长。本文为理解跨境电商对国际贸易的影响提供新的视角,为发展贸易新业态推动贸易强国建设提供经验证据支撑。"
2021,青年经济学者论文奖(2021)评选公告,,,经济研究,0,"<正>为了更全面、更具体、更及时地评价与奖励,在经济思想、理论、政策及研究方法等方面,在经济学各个学科领域,作出杰出原创性贡献的中国青年学者,促进中国经济理论研究和政策研究的繁荣与发展,同时体现""中国青年经济学者论坛"" 20周年以来的学术影响力、培养力、传播力,经中国青年经济学者论坛学术理事会全体成员单位集体讨论,经与嘉实基金协商,现共同决定,自2021年起,恢复评选""青年经济学者论文奖""。本奖项每年评选一次。同时,现有的""青年经济学家奖"",改为每两年评选一次。"
2021,中国共产党与中国特色社会主义政治经济学——庆祝中国共产党成立一百周年笔谈,谢伏瞻;马建堂;洪银兴;江小涓;逄锦聚;韩保江;姚树洁;简新华,,经济研究,0,"2021年是中国共产党成立一百周年,是""十四五""规划开局之年,是实现""第一个百年""奋斗目标、乘胜而上开启全面建设社会主义现代化国家新征程的元年。站在""两个一百年""奋斗目标的历史交汇点上,立足新发展阶段,贯彻新发展理念,中国需要更高质量的经济增长、更高水平的改革开放、更加可持续的经济发展。无论世界百年未有之大变局下外部环境如何荆棘丛生,也不能改变实现中华民族伟大复兴的共产党人初心。今天中国开启全面建设社会主义现代化国家新征程,在新阶段、新理念与新发展格局下,一系列重大理论和实践问题亟待深入研究。为了庆祝中国共产党成立一百周年,在回顾中国共产党团结带领全国人民进行艰苦卓绝、不懈奋斗光辉历程的基础上,对中国共产党百年历史进程中的精神财富进行挖掘和整理,系统总结中国共产党领导革命、建设、改革开放的历史经验,本刊特邀请我国经济学领域著名的专家学者撰写一组主题为""中国共产党与中国特色社会主义政治经济学""的庆祝中国共产党成立一百周年笔谈文章,以飨读者。"
2021,全国统一大市场建设、资源配置效率与中国经济增长,陈朴;林垚;刘凯,统一大市场;区域贸易;劳动力流动;经济增长,经济研究,0,"本文通过构建多部门和多区域动态一般均衡模型定量研究全国统一大市场建设在过去20年对中国经济增长的影响。模型能够刻画生产率、产品流动性摩擦、劳动力流动摩擦以及投资效率的动态变化特征。通过将模型应用于30个省级行政区域并进行校准,本文研究了中国从1997—2012年间的经济增长,发现生产率冲击和投资冲击是经济增长的重要推动力。此外,贸易壁垒冲击和劳动力流动成本冲击也对增长产生了积极的影响。相对国际贸易壁垒对经济的影响,省际间贸易壁垒冲击的影响更强。此外,劳动力流动成本冲击对产出增长的贡献伴随时间推移越来越重要。利用本文的模型,我们还在一般均衡视角下分析了广东省生产率提高所带来的区域传导效应以及北京和上海劳动力流入壁垒上升对中国经济的影响。通过数值模拟分析还发现,对劳动力市场和产品流通进行改革以构建更高层次的全国统一大市场,减少劳动力流动摩擦和产品流动摩擦,能够进一步激发中国经济增长的潜力。"
2021,异质性政策效应分析——一种新的因变量条件分位数回归方法及应用,张征宇;孙广亚;杨超;周亚虹,分位数回归;平均处理效应;异质性;房价;最低工资,经济研究,0,"传统分位数回归方法(QR)可以揭示解释变量对因变量的异质性边际影响,因而在实证研究中具有广泛的应用。但QR方法的缺点是估计结果的阐释依赖于不可观察扰动项的经济学含义。本文提出一种新的因变量条件分位数回归(outcome conditioned QR,简称OC-QR)方法,用于分析政策效应的异质性。OC-QR的优点是能够直接识别并估计因变量位于其无条件分布的某一分位点(区间)时,解释变量对因变量的平均边际影响。新方法不仅能够刻画关键解释变量对因变量的异质性影响,并且具有更清晰的经济学解释。本文研究了OC-QR的识别、估计与推断步骤,还进一步讨论了OC-QR与OLS、QR以及Firpo et al.(2009)提出的无条件分位数回归(UQR)之间的区别和联系。最后,运用该方法研究了房价上涨对家庭消费的异质性影响,以及最低工资标准提高对不同工资水平人群的作用。结果表明OC-QR方法能较好地捕捉政策效应的异质性。"
2021,新阶段·新理念·新格局迈向新征程的中国经济,,,经济研究,0,"<正>新中国成立70多年来,在中国共产党的坚强领导下,全国各族人民团结一心,迎难而上,开拓进取,奋力前行,从封闭落后迈向开放进步,从温饱不足迈向全面小康,从积贫积弱迈向繁荣富强,创造了一个又一个人类发展史上的伟大奇迹,中华民族迎来了从站起来、富起来到强起来的伟大飞跃,正阔步走在中华民族伟大复兴的新征程上。2021年是中国共产党成立100周年,是我国现代化建设进程中具有特殊重要性的一年,是""十四五""规划开局之年,是我国全面建成小康社会、实现第一个百年奋斗目标之后,乘势而上开启全面建设社会主义现代化国家新征程、向第二个百年奋斗目标进军的元年。"
2021,限购政策的空间溢出与土地资源配置效率,陈钊;申洋,限购;空间溢出;土地配置效率,经济研究,0,"本文考察了始于大城市的住房限购政策对于住房市场泡沫的空间转移以及住宅用地出让空间布局的影响。研究发现,限购政策导致部分非限购城市房地产市场泡沫程度相对上升,并且商业住宅用地出让在政策实施后也向非限购城市倾斜。由于非限购城市经济活跃程度并没有因此增加且并非城市化过程中主要的人口流入地,这就意味着限购政策的空间溢出不仅放大了泡沫转移可能造成的房地产市场风险,也加剧了土地资源的空间错配。本文研究为决策部门更好地落实总书记关于房子""不是用来炒的定位""提供了研究依据及未来政策优化的方向。"
2021,家庭隔代抚养文化、延迟退休年龄与劳动力供给,郭凯明;余靖雯;龚六堂,家庭隔代抚养;退休;劳动力供给;生育率,经济研究,0,"实施渐进式延迟法定退休年龄会如何改变新发展阶段中国劳动力供给的长期趋势?本文实证发现中国家庭隔代抚养提高了家庭生育率和女性劳动供给,这意味着延迟退休年龄可能通过家庭隔代抚养渠道影响劳动力供给。本文在内生人口和经济增长的动态一般均衡模型中引入了家庭隔代抚养文化,发现延迟退休年龄后,家庭隔代抚养程度和年轻人劳动供给下降。劳动力数量增长速度的变化方向取决于生育成本的家庭隔代抚养弹性。如果生育成本的家庭隔代抚养弹性较高,那么劳动力数量增长速度将降低,反之亦然。劳动力质量增长速度的变化方向取决于生育时间成本。延迟退休年龄提高了年轻人的生育时间成本,在生育数量和质量替代关系的作用下,劳动力质量增长速度将提高。本文创新之处是将研究前沿的统一增长理论与中国特色的家庭隔代抚养文化结合,突出了中国传统文化的经济影响,从新的视角拓展了内生人口和经济增长理论研究,对研判中国延迟退休年龄政策效应也有重要参考意义。"
2021,深入贯彻落实习近平总书记在哲学社会科学工作座谈会上的重要讲话精神加快构建中国特色管理学体系,王永贵;汪寿阳;吴照云;吴晓波;毛基业;戚聿东;张维;苏宗伟;朱旭峰;杨开峰;杨立华;席酉民;李新春;张玉利;徐向艺;刘志阳;闫妍;魏江;郜亮亮,,管理世界,0,"2016年5月17日,习近平总书记在哲学社会科学工作座谈会上发表了重要讲话。为深入贯彻落实习近平总书记的重要讲话精神,推动建设中国特色、中国风格、中国气派的管理学体系,2021年5月15日管理世界杂志社在北京举办""加快构建中国特色管理学体系""研讨会。管理世界杂志社社长李志军、总编辑尚增健主持研讨会。来自清华大学、北京大学、中国社会科学院、中国科学院大学、中国人民大学、浙江大学、复旦大学、南开大学、南京大学、山东大学、北京航空航天大学、上海财经大学、上海外国语大学、首都经济贸易大学、江西财经大学、华南农业大学、安徽大学、西交利物浦大学等高校、科研机构的25位专家参加研讨,大家踊跃发言、会场气氛热烈。来自全国高校和科研机构等单位的70多位代表参加了这次研讨会。管理世界杂志社社长李志军表示,管理世界杂志社积极响应习近平总书记2016年5月17日在哲学社会科学工作座谈会上的重要讲话精神,心怀""国之大者"",重视发挥期刊引领创新作用,愿意与广大管理学领域科研工作者共同努力,为加快构建中国特色管理学体系贡献力量。与会专家围绕推动建设中国特色、中国风格、中国气派管理学体系展开深入研讨与交流,高度评价管理世界杂志社近年来在展示管理学高水平研究成果、促进管理学科研新秀成长、推动构建中国特色管理学体系等方面发挥的引领作用。专家们纷纷表示,加快构建中国特色管理学体系是管理学科研工作者的时代使命,应坚守学者初心,准确把握新发展阶段,全面贯彻新发展理念,修炼好中国特色管理学的""内功"",以高质量学术成果服务高质量发展目标。弘扬不唯洋、不唯书、只唯实的学风文风,聚焦新时代、大场景、真问题,关注管理的时代化和中国化趋势,深入挖掘和提炼中国制度情境下的管理实践创新和理论故事,全面总结管理学理论在中国发展的现实道路,为新时代高质量发展提供有价值的本土管理学理论供给,推动构建中国管理学的国际话语权,为丰富世界管理学研究积极贡献中国理论与中国智慧。现将参会专家发言要点刊登如下,以飨读者。"
2021,监管型小股东行权的有效性研究：基于投服中心的经验证据,陈运森;袁薇;李哲,投服中心;监管型小股东;证券监管;投资者保护;溢出效应,管理世界,0,"上市公司监管和投资者保护一直是困扰中国资本市场的难题,而成立具有监管性质的中证中小投资者服务中心(后简称""投服中心"")则是具有创新性的监管尝试。通过持有上市公司100股股票,投服中心采用市场化手段为小股东发声,是独特的半公共—半私人实施机制。本文手工搜集投服中心参加股东大会的行权数据,对监管型小股东行权的影响因素、市场反应和监管效果进行了分析。结果发现:首先,投服中心选择行权标的时,倾向于选择曾受到监管机构处罚和问询、收到非标准审计意见、较少发放股利及大股东掏空动机较强的企业;其次,投服中心的行权事件具有信息含量,即被行权企业的市场反应更差,这一负向市场反应在中小股东行权积极的企业中更为明显,且会受到具体的行权提问特征及被行权公司特征的影响;投服中心行权还具有实际监管效果:上市公司在被行权后有更加负面的新闻报道,也更可能引发监管机构的处罚跟进;此外还发现投服中心行权的监管效果具有行业溢出效应。结论显示,作为中国特色的半公共—半私人实施机制创新,监管型小股东具有较好的监管效果,对近年来持续推进的""创新监管方式改革""及新《证券法》实施都具有重要启示。"
2021,绿色信贷政策增进绿色创新研究,王馨;王营,绿色金融;信贷政策;《绿色信贷指引》;绿色创新,管理世界,0,"绿色金融是促进绿色创新实现绿色发展的重要推动力。在构建绿色金融体系和市场导向的绿色技术创新体系的双重背景下,本文采用双重差分(DID)方法检验了《绿色信贷指引》实施前后、绿色信贷限制行业相对于非绿色信贷限制行业的绿色创新表现,以此分析绿色信贷政策对绿色创新的影响。研究发现,《绿色信贷指引》实施后,相对于非绿色信贷限制行业,绿色信贷限制行业的绿色创新表现更加活跃,但绿色创新质量提升不明显。这得益于绿色信贷政策的代理成本降低作用和投资效率提升作用。进一步研究发现,随着地区环境执法力度和知识产权保护力度的加强,绿色信贷政策增进绿色创新的作用增强。最后,绿色创新既能够显著提升环境和社会绩效,也能够显著提升财务绩效,但对后者的改善具有迟滞性。如何更好地实现绿色金融与绿色创新的有效结合推进生态文明建设是本文最直接的政策含义。"
2021,构建主权债务重组的“上海模式”,周诚君;洪灿辉;汪浩,主权债务重组;布雷迪计划;“上海模式”,管理世界,0,"我国已经成为全球最大的官方债权人,对外债权头寸仍在快速增长,主权债务违约不可避免将出现常态化、持续性多发状态,新冠疫情进一步加剧了这一问题。我国传统的以双边协商、直接减记为主的重组模式,弊端逐渐显现,优化升级对外债权违约处置机制十分迫切。当前,应充分总结国际主流的债务重组模式和经验,推动对外债权重组的透明度、规范化、多边化、证券化,支持鼓励人民币国际债券置换重组,持续完善债务可持续性分析框架,不断提高债务重组效率,有效降低重组损失。同时,抓住我国作为最大对外债权方以及资源充沛、组织动员能力强的优势,结合中国经济发展条件、高质量发展和双循环新发展格局要求,以及人民币国际化战略目标,创新体制机制,积极推动并逐步形成由我国主导的、具有中国特色的主权债务重组""上海模式""。上海可充分利用建设国际金融中心优势,给予大力支持,推动相关具体政策的落地实施。"
2021,双支柱下的货币政策与宏观审慎政策效应——基于银行风险承担的视角,马勇;姚驰,双支柱框架;货币政策;宏观审慎政策;银行风险承担,管理世界,0,"本文基于有限责任制下银行风险承担行为的理论模型,分析了双支柱框架下的货币政策和宏观审慎政策的调控效应。理论分析表明:货币政策的放松刺激了银行的风险偏好,导致银行部门总体风险水平的上升;相反,以资本约束和杠杆率监管为代表的宏观审慎政策能够有效抑制银行的过度风险承担。并且,货币政策与宏观审慎政策存在相互作用,一方面,宏观审慎监管能够部分抵消货币政策的银行风险承担渠道的影响;另一方面,货币政策的放松恶化了宏观审慎监管所面临的权衡。在此基础上,本文基于我国69家商业银行2009～2018年的面板数据,对理论模型的结论进行了检验。实证结果表明:首先,货币政策的银行风险承担渠道得到了经验数据的支持,并且这一影响存在显著的关于银行资本水平的门槛效应。其次,宽松货币政策下,银行资本水平的门槛值有所上升;而较为严格的宏观审慎监管则降低了门槛值。并且,宏观审慎监管不仅直接降低了银行风险,而且有效抑制了银行在宽松货币政策下的过度风险承担。最后,货币政策影响银行风险承担的门槛效应在不同性质的银行中存在差异,相比于国有和股份制商业银行,城市和农村商业银行的风险承担行为对货币政策更为敏感。"
2021,中国金融安全评估：2000～2019年——基于部门流动性资产负债表的分析框架,张金清;张剑宇;聂雨晴;孙大钊,金融安全评估;流动性资产负债表;系统性风险,管理世界,0,"经济主体流动性不足是近年来危及我国金融安全突发事件的重要表现。鉴此,本文提出基于部门(1)流动性资产负债表的金融安全评估框架,借鉴Merton-KMV模型构建了金融安全指标,并对我国金融安全的历史情况进行了评估。为检验金融安全指标的有效性,本文还考察了金融安全、系统性风险和经济增速的实证关系。研究发现:(1)国有企业流动性净资产为负且流动性缺口不断增大,存在较高的债务风险;非国有企业的金融安全状况呈现周期为3～4年的波动,2019年末处于周期顶部;金融机构在2011年流动性监管政策出台后,金融安全指标企稳并保持高位;居民的流动性资产在2008年和2015年两次""股灾""中大幅缩水,金融安全指标跌入谷底;由于政府隐性负债的快速增长,自2014年以来其成为影响政府金融安全的最大因素。(2)系统性风险对各部门金融安全指标的长期响应为负,同时,经济增速对金融机构部门金融安全指标的响应也为负。"
2021,非国有股东治理与国有企业的税收规避和纳税贡献——基于混合所有制改革的视角,马新啸;汤泰劼;郑国坚,国有企业;税收规避;纳税贡献;混合所有制改革;非国有股东治理,管理世界,0,"合理的税负对于激发微观市场主体活力和促进宏观经济健康发展至关重要,如何有效改善国有企业的税收行为成为新时代全面深化国企改革的关键环节,本文研究混合所有制改革背景下非国有股东治理对国有企业税收特征的影响作用。研究发现:在控制股权制衡的影响作用下,非国有股东参与国企高层治理可以缓解国企代理问题和改善经营管理效率,从而在提高国企税收规避程度的同时增加其纳税贡献,这种效果在2013年底党的十八届三中全会深入推进国有企业混合所有制改革之后更为明显,并且在地方控制和外部制度环境较好的国有企业中更加突出。本文结论表明混合所有制改革有助于实现国有企业与政府""双赢""的目标,不仅对企业税收决策和非国有股东治理的学术文献进行了有益拓展,而且对决策高层进一步全面深化国有企业改革提供了政策参考价值。"
2021,家庭债务、房地产价格渠道与中国经济波动,孟宪春;张屹山,家庭债务;房地产价格渠道;经济波动;金融摩擦,经济研究,0,"近几年中国出现了家庭债务持续增长和经济增速放缓的现象,如何处理家庭债务与宏观经济之间的关系成为当前宏观调控面临的重要问题。本文通过构建家庭对住房具有低风险厌恶偏好特征且多部门同时存在金融摩擦的动态随机一般均衡模型,探究了中国家庭债务对宏观经济的影响机制。研究发现:第一,在居民对住房低风险厌恶的偏好下,家庭债务扩张促进住房需求增加过程中住房的边际效用缓慢下降,导致家庭对住房需求保持强劲态势并带来房价上涨,房价上涨又通过住房抵押渠道促进家庭债务进一步扩张,使得家庭债务与房价之间形成闭环正反馈机制。第二,在房地产价格渠道的传导下,家庭债务扩张挤出居民消费、企业信贷供给和生产投资,引起宏观经济波动。第三,受信贷市场顺周期性的影响,居民部门贷款价值比越高,家庭债务和宏观经济之间的联动幅度越大,因此抑制家庭部门加杠杆能够平抑由家庭债务扩张引起的经济波动。"
2021,规制性壁垒、异质不确定性与企业过度投资,陈少凌;李广众;杨海生;梁伟娟,政策不确定性;过度投资;规制性壁垒;战略先行价值;供给侧改革,经济研究,0,"产业组织理论与博弈论研究表明,在存在策略性进入壁垒或市场性进入壁垒条件下,不确定性上升可能促使企业过度投资。在当前多重风险叠加、企业面临不确定性加强的背景下,本文重点考察存在规制性壁垒条件下,异质不确定性可能影响企业过度投资的内在机理。通过构建企业与政府的两阶段动态期权博弈模型,并以2002—2016年房地产上市企业为样本,本文从理论与实证两方面考察了受规制性壁垒约束时异质不确定性对企业投资决策的影响。研究结果表明:(1)存在规制性壁垒条件下,企业的过度投资与先行期权的战略价值密不可分;(2)市场不确定性和政策时机不确定性均可能导致企业的过度投资,政策强度不确定性则会抑制企业的过度投资;(3)在规制性壁垒较严重的地区与行业,政策时机不确定性对企业过度投资的刺激作用更加显著;(4)供给侧改革,尤其是结构性的供给侧改革措施,对企业过度投资具有显著的抑制作用。"
2021,董事会中的不同声音:非控股股东董事的监督动机与监督效果,祝继高;李天时;YANG Tianxia,非控股股东董事;董事投票;监督动机;监督效果,经济研究,0,"本文利用中国强制披露的上市公司董事投票数据,分析了非控股股东董事的监督动机和监督效果。研究发现,非控股股东董事倾向于对与非控股股东利益联系紧密的董事会议案投非赞成票。并且,持股比例较高的非控股股东派出的董事和未在上市公司领取薪酬的非控股股东董事更倾向于投非赞成票。通过检验非控股股东董事投非赞成票的监督效果,本文发现,非控股股东董事投非赞成票能降低上市公司的代理成本、提高上市公司的经营效率和企业价值。进一步研究发现,非控股股东董事的监督对独立董事履行监督职能具有溢出效应,且这一效应在经营风险较高的公司中,以及当独立董事和非控股股东董事的职业背景相似时更显著。本文的研究对于进一步提高董事会治理效率、深化混合所有制改革和完善中国特色现代企业制度具有积极的启示。"
2021,宏观税负、研发补贴与创新驱动的长期经济增长,刘乐淋;杨毅柏,生产性政府支出;减税降费;R质量阶梯模型;熊彼特增长,经济研究,0,"随着中国经济步入""新常态""以及中美贸易争端愈演愈烈,科技创新的重要性愈发赢得公众和政策制定者的深刻认同。本文构建了一个基于创新驱动的熊彼特增长框架,将生产性政府支出和宏观税负水平引入质量阶梯模型。理论模型表明:宏观税负水平对长期经济增长存在倒U型作用,即如果宏观税负水平大于(小于)某个阈值时,宏观税负水平的提升会显著降低(提高)稳态经济增长率;同时,研发补贴率对稳态经济增长也存在倒U型作用。并且,最优研发财政补贴政策与税收政策相互依赖,要求政府综合把握政策组合的力度。给定现阶段研发补贴率与研发强度,中国最优宏观税负水平不超过16.9%,总体税率下降1个百分点将使长期人均GDP实际增速提高0.17个百分点;若政府统一协调宏观税负水平和研发补贴率,该政策组合的数值模拟结果表明,最优的宏观税负水平和研发补贴率分别在12.4%—17.8%和41.5%—47.9%之间。因此,2018年以来的""减税降费""政策正合时宜。由理论模型的校准结果观之,目前我国的研发能力仍偏弱,随着国家基础科研实力和科研投入的提升,全社会的研发能力将得到有效提高,从而减税降费对长期经济增长的贡献也将越发显著,本文给出的结果可视为""减税降费""政策对长期经济增长贡献的下限。"
2021,增值税多档税率、出口退税与国际经济效应,冯阔;唐宜红,增值税多档税率;出口退税;结构模型;国际经济效应;税率简并改革,经济研究,0,"本文在多国、多部门的一般均衡框架下构建了包含增值税的结构模型,首次模拟量化中国不同出口退税政策下增值税税率简并改革的出口与国际经济效应。研究表明:完全退税下的单档增值税税率变化呈现贸易中性,而不完全退税下单档税率的提高相当于出口征税,其出口扭曲效应通过增值税抵扣链发挥作用;与单档税率相比,不完全退税下多档增值税税率造成的有效税率提高与资源误置均引起本国出口与经济福利水平下降,而有效税率提高降低了他国经济福利水平的同时,本国资源误置却相对提升了其经济福利水平,且完全退税下不能消减资源误置的影响;中国近年增值税简并改革促进了本国与贸易伙伴国经济福利提升,其中多档税率调整对本国经济福利提升作用明显,而出口退税调整更有利于本国出口与他国经济福利提高;综合考虑增值税税收收入、国内与国际经济福利效应,中国单档税率最优点为10%—11%。本文从全球经济视角论证了中国增值税多档税率的影响,并提出税率简并改革的优化方案,为实现国内与国际经济发展的良性互动提供了参考。"
